uid,source_id,domain,text,original_labels,article_group,bootstrap_label,bootstrap_confidence,created_at,synthetic,final_label
syn_compliant_16bdf53a,7720,pcpartpicker.com,the right to data portability We will retain this data for 3 years. For requests contact privacy@example.com.,Right to Portability,Rights of the Data Subject (12-23),ambiguous,0.0,2025-11-03T00:55:52.427769,True,compliant
syn_non_compliant_dd758eb4,6859,freedompop.com,you also have the right to lodge a complaint with a data protection supervisory authority in the member state where you live or work or where you feel a gdpr issue concerning you has arisen.,Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.0,2025-11-03T00:55:52.463539,True,non_compliant
boot_0644_53b2de,1847,medicinenet.com,We collect Non-Personal Information about your use of the WebMD Web Sites and your use of other web sites,Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.306627,False,ambiguous
syn_non_compliant_bb3f7bf5,8453,smashingmagazine.com,you have the right to object to us processing your personal data for the following reasons: We may share your personal data with partners without limitation.,Right to Object,Rights of the Data Subject (12-23),ambiguous,0.0,2025-11-03T00:55:52.459051,True,non_compliant
syn_compliant_04c9696f,3428,fashionbeans.com,"If you have questions about this Privacy Statement, contact us by phone at +1-314-664-2010 (toll-free), Privacy Information Request Web Form or write to the following address: We will retain this data for 3 years.",Controller Contact,Controller and Processor (24-43),compliant,0.0,2025-11-03T00:55:52.422109,True,compliant
boot_0806_042a15,8619,flonase.com,"(h) the existence of automated decision-making, including profiling, referred to in article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject.",Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.4,2025-11-03T00:49:29.307798,False,ambiguous
syn_non_compliant_7c604276,7967,omglane.com,"12.3 if you block cookies, you may not be able to use all the features on our website We may share your personal data with partners without limitation.",Provision Requirement,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.465658,True,non_compliant
boot_0275_b8d987,6998,lastcall.com,1.3.8 the right to lodge a complaint with a supervisory authority;,Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.4,2025-11-03T00:49:29.303435,False,ambiguous
boot_1014_9b42da,10413,patspulpit.com,"To keep your Personal Information accurate, current, and complete, please contact us as specified below.",Right to Access,Rights of the Data Subject (12-23),compliant,0.9,2025-11-03T00:49:29.309347,False,compliant
syn_non_compliant_399743a6,6693,masslive.com,how long do we keep your personal information for?,Storage Period,Other / Unmapped,ambiguous,0.0,2025-11-03T00:55:52.466264,True,non_compliant
syn_non_compliant_71e3f480,116,goodreads.com,we use state of the art firewalls and database protection equipment and software We may share your personal data with partners without limitation.,Safeguards Copy,Transfers (44-50),ambiguous,0.0,2025-11-03T00:55:52.470572,True,non_compliant
boot_0342_c785d7,6879,hightail.com,you have the right to lodge a complaint with the supervisory authority.,Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.4,2025-11-03T00:49:29.303868,False,ambiguous
boot_0265_a77ad7,312,imdb.com,"Also, in the event that IMDb.com, Inc., or substantially all of its assets are acquired, user information will of course be included in the transaction.",Data Recipients,Controller and Processor (24-43),ambiguous,0.4,2025-11-03T00:49:29.303373,False,ambiguous
syn_compliant_d15178f5,3411,ranker.com,"If you know or suppose that your Personal Data have been lost, stolen, misappropriated, or otherwise compromised or in case of any actual or suspected unauthorized use of your GeoRanker Account, please send an email at contact@GeoRanker.com We will retain this data for 3 years.",Controller Contact,Controller and Processor (24-43),ambiguous,0.0,2025-11-03T00:55:52.432490,True,compliant
syn_non_compliant_273accc7,4574,mentalfloss.com,Information from third parties â this category includes information we receive from our business partners We may share your personal data with partners without limitation.,Source of Data,Other / Unmapped,ambiguous,0.0,2025-11-03T00:55:52.437405,True,non_compliant
boot_0386_fb3fa1,7302,dealmoon.com,you also have the right to object where we are processing your personal data for direct marketing purposes.,Right to Object,Rights of the Data Subject (12-23),ambiguous,0.4,2025-11-03T00:49:29.304371,False,ambiguous
boot_0469_2efa6f,192,samsclub.com,We will use reasonable measures to help ensure that any successor treats your information in accordance with this Policy.,Safeguards Copy,Transfers (44-50),ambiguous,0.7,2025-11-03T00:49:29.304991,False,ambiguous
boot_0310_db4f09,9955,allegiancetech.com,You are leaving the ditech website and linking to the website of Assurant Insurance Agency.,Data Recipients,Controller and Processor (24-43),ambiguous,0.4,2025-11-03T00:49:29.303663,False,ambiguous
syn_compliant_8c147985,1470,trend-chaser.com,"If we sell all or part of our business or make a sale or transfer of our assets or are otherwise involved in a merger or transfer of all or a material part of our business, we may transfer your information to the party or parties involved in the transaction as part of that transaction We will retain this data for 3 years. For requests contact privacy@example.com.",Data Recipients,Controller and Processor (24-43),ambiguous,0.0,2025-11-03T00:55:52.425876,True,compliant
syn_compliant_dd8d1341,1842,allrecipes.com,"use them to analyze trends, administer the Web site, track your movements on the Web site, and gather broad demographic information for aggregate use We will retain this data for 3 years. For requests contact privacy@example.com.",Processing Purpose,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.426409,True,compliant
boot_0882_bd6b9c,60,definition.org,Personal information that You provide that is not Personally Identifiable Information also resides on a secure server and is only accessible via password.,Safeguards Copy,Transfers (44-50),ambiguous,0.4,2025-11-03T00:49:29.308332,False,ambiguous
boot_0643_244f56,1820,pinterest.com,"If so, we collect log data from those sites or apps.",Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.306620,False,ambiguous
syn_compliant_3fef29f0,9143,toptal.com,"we are not currently processing your personal data for such type of automated decision-making, including profiling, but if we elect to do so in the future we will provide you with notice and choice, in accordance with eu data protection law We will retain this data for 3 years. For requests contact privacy@example.com.",Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.0,2025-11-03T00:55:52.434509,True,compliant
boot_0216_b26bad,8067,momondo.com,you can withdraw your consent anytime by contacting us or change your settings in your account as described below,Withdraw Consent,Rights of the Data Subject (12-23),ambiguous,0.4,2025-11-03T00:49:29.303060,False,ambiguous
syn_compliant_f5b0851e,10268,autoanything.com,"If you reject cookies, you can still use our Services, but some features or areas of our Services may be limited We will retain this data for 3 years. For requests contact privacy@example.com.",Provision Requirement,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.435717,True,compliant
boot_0408_1ac0bc,1594,mayoclinic.org,"any relevant party, law enforcement agency or court, to the extent necessary for the establishment, exercise or defense of legal rights",Data Recipients,Controller and Processor (24-43),ambiguous,0.4,2025-11-03T00:49:29.304512,False,ambiguous
boot_0111_0cd272,127,microsoft.com,Security: We will protect the data you entrust to us through strong security and encryption.,Safeguards Copy,Transfers (44-50),ambiguous,0.4,2025-11-03T00:49:29.302302,False,ambiguous
